Time,Open,High,Low,Close,Volume,candlestick_pattern,candlestick_pattern_type
2020-01-31 00:00:00,0.1923,0.2559,0.1842,0.2393,1064059669.0,NO_PATTERN,NO_PATTERN
2020-02-29 00:00:00,0.2393,0.3478,0.2221,0.2288,1902403086.0,NO_PATTERN,NO_PATTERN
2020-03-31 00:00:00,0.2288,0.2465,0.1105,0.1739,2494541871.0,NO_PATTERN,NO_PATTERN
2020-04-30 00:00:00,0.1739,0.2361,0.1679,0.2115,1654348874.0,NO_PATTERN,NO_PATTERN
2020-05-31 00:00:00,0.2115,0.2269,0.1802,0.2024,1402948059.0,NO_PATTERN,NO_PATTERN
2020-06-30 00:00:00,0.2023,0.2146,0.1689999999999999,0.1753,1087818087.378765,NO_PATTERN,NO_PATTERN
2020-07-31 00:00:00,0.1754,0.2613,0.1721,0.26,1705503534.430259,NO_PATTERN,NO_PATTERN
2020-08-31 00:00:00,0.2601,0.3283,0.2439,0.2814,3224487740.635563,NO_PATTERN,NO_PATTERN
2020-09-30 00:00:00,0.2814,0.3039,0.2195,0.2418,1681371916.433927,NO_PATTERN,NO_PATTERN
2020-10-31 00:00:00,0.242,0.264,0.2286,0.2538,946058732.374283,NO_PATTERN,NO_PATTERN
