Time,Open,High,Low,Close,Volume,candlestick_pattern,candlestick_pattern_type
2020-01-05 00:00:00,1.7631400000000002,1.85,1.7,1.79825,2746616.57,NO_PATTERN,NO_PATTERN
2020-01-12 00:00:00,1.79772,2.35,1.79479,2.2406,14159573.84,NO_PATTERN,NO_PATTERN
2020-01-19 00:00:00,2.24048,2.85455,2.15372,2.62318,19329529.21,NO_PATTERN,NO_PATTERN
2020-01-26 00:00:00,2.61396,2.74451,2.35584,2.56999,8176627.05,NO_PATTERN,NO_PATTERN
2020-02-02 00:00:00,2.56999,2.94,2.56003,2.8223700000000003,9562890.3,NO_PATTERN,NO_PATTERN
2020-02-09 00:00:00,2.82201,3.51996,2.67404,3.51996,15762872.38,NO_PATTERN,NO_PATTERN
2020-02-16 00:00:00,3.51139,4.86244,3.28001,4.47283,35558802.35,NO_PATTERN,NO_PATTERN
2020-02-23 00:00:00,4.465,4.88,3.85,4.2548900000000005,24833843.04,NO_PATTERN,NO_PATTERN
2020-03-01 00:00:00,4.25,4.36,3.26,3.86335,31152728.66,NO_PATTERN,NO_PATTERN
2020-03-08 00:00:00,3.86335,4.97716,3.80281,4.04972,27325529.69,NO_PATTERN,NO_PATTERN
2020-03-15 00:00:00,4.04973,4.380809999999999,1.515,2.08094,79946960.47,ENGULFING,Bearish
2020-03-22 00:00:00,2.07562,2.66237,1.56,2.0,73637114.51,DOJI,Neutral
2020-03-29 00:00:00,2.0,2.37736,1.94205,2.00896,33539562.12,GRAVESTONEDOJI,Neutral
2020-04-05 00:00:00,2.00895,2.44999,2.001,2.26721,17523263.23,NO_PATTERN,NO_PATTERN
2020-04-12 00:00:00,2.27083,3.66326,2.26345,3.42432,58612025.95,NO_PATTERN,NO_PATTERN
2020-04-19 00:00:00,3.42403,3.84,2.975,3.6,38747653.44,NO_PATTERN,NO_PATTERN
2020-04-26 00:00:00,3.595,3.92,3.37,3.72254,26013780.01,NO_PATTERN,NO_PATTERN
2020-05-03 00:00:00,3.72415,4.0,3.46627,3.71734,23101355.89,DOJI,Neutral
2020-05-10 00:00:00,3.71814,4.20757,3.51,3.76891,27241125.51,DOJI,Neutral
2020-05-17 00:00:00,3.77532,3.86808,3.30141,3.785,15817451.54,DRAGONFLYDOJI,Neutral
2020-05-24 00:00:00,3.785,4.17305,3.72131,3.79193,20057727.3,GRAVESTONEDOJI,Neutral
2020-05-31 00:00:00,3.79,4.28695,3.76367,4.1317,11123194.62,NO_PATTERN,NO_PATTERN
2020-06-07 00:00:00,4.12997,4.62,4.09,4.3529800000000005,13479598.14,NO_PATTERN,NO_PATTERN
2020-06-14 00:00:00,4.35299,4.505,3.86,3.93138,12954915.26,ENGULFING,Bearish
2020-06-21 00:00:00,3.92922,4.24244,3.64785,4.17802,13258072.54,HAMMER,Neutral
2020-06-28 00:00:00,4.17804,4.95973,4.17504,4.56001,22564182.21,NO_PATTERN,NO_PATTERN
2020-07-05 00:00:00,4.56672,4.92,4.420669999999999,4.75004,10583881.65,NO_PATTERN,NO_PATTERN
2020-07-12 00:00:00,4.74992,7.399960000000001,4.73511,7.36619,41965230.42,NO_PATTERN,NO_PATTERN
2020-07-19 00:00:00,7.365130000000001,8.899989999999999,6.85,8.08745,57248931.68,NO_PATTERN,NO_PATTERN
2020-07-26 00:00:00,8.088,8.13762,6.99,7.507630000000001,25326713.52,NO_PATTERN,NO_PATTERN
2020-08-02 00:00:00,7.51071,8.78005,6.52,8.28562,33191448.06,NO_PATTERN,NO_PATTERN
2020-08-09 00:00:00,8.285639999999999,14.48934,8.12186,13.83327,42778102.62,NO_PATTERN,NO_PATTERN
2020-08-16 00:00:00,13.83327,20.0,12.12409,18.82425,54997207.92,NO_PATTERN,NO_PATTERN
2020-08-23 00:00:00,18.81136,19.71,12.84,15.14877,51050933.24,NO_PATTERN,NO_PATTERN
2020-08-30 00:00:00,15.15595,17.74,13.5,16.47496,24367540.24,HARAMI,Bullish
2020-09-06 00:00:00,16.471770000000003,16.98,9.2232,12.81,37294818.69,NO_PATTERN,NO_PATTERN
2020-09-13 00:00:00,12.81677,13.28944,11.07601,12.07006,22038641.94,NO_PATTERN,NO_PATTERN
2020-09-20 00:00:00,12.07466,12.38909,9.5,9.73776,22037466.49,NO_PATTERN,NO_PATTERN
2020-09-27 00:00:00,9.74212,11.23,7.312,10.79004,36720809.03,NO_PATTERN,NO_PATTERN
2020-10-04 00:00:00,10.81,11.08,8.81,9.3942,15914136.97,ENGULFING,Bearish
2020-10-11 00:00:00,9.39301,11.06977,8.35,10.85521,17133988.69,ENGULFING,Bullish
2020-10-18 00:00:00,10.85001,11.81997,10.26392,10.94729,12523505.08,DOJI,Neutral
2020-10-25 00:00:00,10.97,12.97,9.78552,12.22905,15793284.97,NO_PATTERN,NO_PATTERN
