Time,Open,High,Low,Close,Volume,candlestick_pattern,candlestick_pattern_type
2020-01-01 00:00:00,1.7631400000000002,1.85,1.75501,1.80218,507823.91,NO_PATTERN,NO_PATTERN
2020-01-02 00:00:00,1.80467,1.80871,1.70167,1.73534,681650.37,NO_PATTERN,NO_PATTERN
2020-01-03 00:00:00,1.73534,1.82655,1.7,1.80037,790070.94,NO_PATTERN,NO_PATTERN
2020-01-04 00:00:00,1.8004,1.84,1.78457,1.82483,381661.24,NO_PATTERN,NO_PATTERN
2020-01-05 00:00:00,1.8236,1.84,1.7838,1.79825,385410.11,NO_PATTERN,NO_PATTERN
2020-01-06 00:00:00,1.79772,1.94719,1.79479,1.94178,1122979.77,CDLENGULFING,Bullish
2020-01-07 00:00:00,1.94179,2.14,1.90108,2.10878,2770299.22,NO_PATTERN,NO_PATTERN
2020-01-08 00:00:00,2.10375,2.35,2.10375,2.19301,4251060.66,NO_PATTERN,NO_PATTERN
2020-01-09 00:00:00,2.19328,2.23964,2.10223,2.19646,1416748.9,NO_PATTERN,NO_PATTERN
2020-01-10 00:00:00,2.19365,2.25,2.145,2.23112,1814796.92,NO_PATTERN,NO_PATTERN
2020-01-11 00:00:00,2.23102,2.349,2.2202900000000003,2.28045,1879728.53,NO_PATTERN,NO_PATTERN
2020-01-12 00:00:00,2.27877,2.315,2.21219,2.2406,903959.84,NO_PATTERN,NO_PATTERN
2020-01-13 00:00:00,2.24048,2.24048,2.15372,2.19001,938898.9,NO_PATTERN,NO_PATTERN
2020-01-14 00:00:00,2.19056,2.4799900000000004,2.18201,2.38084,3410954.94,NO_PATTERN,NO_PATTERN
2020-01-15 00:00:00,2.38142,2.55552,2.34,2.39768,3133023.87,NO_PATTERN,NO_PATTERN
2020-01-16 00:00:00,2.395,2.5,2.2811,2.48965,2169008.35,NO_PATTERN,NO_PATTERN
2020-01-17 00:00:00,2.48647,2.85455,2.45493,2.68933,5025878.83,NO_PATTERN,NO_PATTERN
2020-01-18 00:00:00,2.69355,2.78682,2.57001,2.77,1916584.7,NO_PATTERN,NO_PATTERN
2020-01-19 00:00:00,2.76744,2.85,2.52677,2.62318,2735179.62,CDLEVENINGSTAR,Neutral
2020-01-20 00:00:00,2.61396,2.74359,2.54138,2.68697,1297707.86,NO_PATTERN,NO_PATTERN
2020-01-21 00:00:00,2.68697,2.74451,2.5705400000000003,2.66957,1207185.12,CDLDOJI,Neutral
2020-01-22 00:00:00,2.6708,2.68465,2.61002,2.63518,688012.16,NO_PATTERN,NO_PATTERN
2020-01-23 00:00:00,2.63518,2.64772,2.39215,2.46763,2160187.93,NO_PATTERN,NO_PATTERN
2020-01-24 00:00:00,2.46501,2.536,2.35584,2.49857,1459566.73,NO_PATTERN,NO_PATTERN
2020-01-25 00:00:00,2.49795,2.50894,2.41601,2.445,595995.2,NO_PATTERN,NO_PATTERN
2020-01-26 00:00:00,2.43823,2.577,2.41964,2.56999,767972.05,CDLENGULFING,Bullish
2020-01-27 00:00:00,2.56999,2.67995,2.56003,2.6014,1228876.05,NO_PATTERN,NO_PATTERN
2020-01-28 00:00:00,2.60475,2.6702,2.57001,2.65938,1008814.54,NO_PATTERN,NO_PATTERN
2020-01-29 00:00:00,2.65516,2.83273,2.62606,2.77341,2158657.51,NO_PATTERN,NO_PATTERN
2020-01-30 00:00:00,2.77576,2.94,2.70421,2.91338,2176574.79,NO_PATTERN,NO_PATTERN
2020-01-31 00:00:00,2.91351,2.91356,2.74955,2.81392,1083592.22,NO_PATTERN,NO_PATTERN
2020-02-01 00:00:00,2.81525,2.8855,2.74413,2.83766,1000686.52,CDLHARAMI,Bullish
2020-02-02 00:00:00,2.83712,2.88499,2.73088,2.8223700000000003,905688.67,CDLDOJI,Neutral
