Time,Open,High,Low,Close,Volume,candlestick_pattern,candlestick_pattern_type
2020-01-31 00:00:00,7165.72,9574.68,6854.67,9334.98,329821.12413855,NO_PATTERN,NO_PATTERN
2020-02-29 00:00:00,9334.98,10522.51,8428.8,8525.07,316295.36347085,NO_PATTERN,NO_PATTERN
2020-03-31 00:00:00,8523.33,9214.67,3858.0,6424.35,991881.2127201,NO_PATTERN,NO_PATTERN
2020-04-30 00:00:00,6424.02,9478.66,6160.0,8624.28,529492.35464144,CDLENGULFING,Bullish
2020-05-31 00:00:00,8624.68,10079.0,8106.7,9446.57,593906.93440963,NO_PATTERN,NO_PATTERN
2020-06-30 00:00:00,9445.83,10428.0,8815.01,9136.2,336549.08767003,NO_PATTERN,NO_PATTERN
2020-07-31 00:00:00,9135.91,11460.0,8905.84,11351.62,313405.17919677,CDLENGULFING,Bullish
2020-08-31 00:00:00,11351.61,12486.61,10546.15,11655.0,421841.88885816,NO_PATTERN,NO_PATTERN
2020-09-30 00:00:00,11655.0,12086.0,9813.0,10779.63,341580.80964171,NO_PATTERN,NO_PATTERN
2020-10-31 00:00:00,10779.63,13361.0,10363.76,12992.39,239332.40854104,NO_PATTERN,NO_PATTERN
